"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1997-09-01","1997-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","373"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1997-10-01","1997-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","366"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1997-11-01","1997-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","328"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1997-12-01","1997-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","419"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-01-01","1998-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","322"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-02-01","1998-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","368"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-03-01","1998-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","376"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-04-01","1998-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","581"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-05-01","1998-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","506"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-06-01","1998-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","920"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-07-01","1998-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1023"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-08-01","1998-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","824"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-09-01","1998-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","905"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-10-01","1998-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","742"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-11-01","1998-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","429"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1998-12-01","1998-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","344"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-01-01","1999-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","234"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-02-01","1999-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","193"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-03-01","1999-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","207"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-04-01","1999-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","146"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-05-01","1999-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","107"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-06-01","1999-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","103"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-07-01","1999-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","86"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-08-01","1999-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","74"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-09-01","1999-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","62"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-10-01","1999-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","38"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-11-01","1999-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","32"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","1999-12-01","1999-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","37"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-01-01","2000-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","204"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-02-01","2000-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","226"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-03-01","2000-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","117"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-04-01","2000-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","169"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-05-01","2000-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","179"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-06-01","2000-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","203"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-07-01","2000-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","512"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-08-01","2000-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","357"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-09-01","2000-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","178"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-10-01","2000-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","172"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-11-01","2000-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","332"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2000-12-01","2000-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","245"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-01-01","2001-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","67"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-02-01","2001-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","98"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-03-01","2001-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","95"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-04-01","2001-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","138"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-05-01","2001-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","197"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-06-01","2001-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","230"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-07-01","2001-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","287"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-08-01","2001-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","278"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-09-01","2001-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","191"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-10-01","2001-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","232"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-11-01","2001-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","139"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2001-12-01","2001-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","117"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-01-01","2002-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","221"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-02-01","2002-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","175"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-03-01","2002-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","152"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-04-01","2002-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","170"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-05-01","2002-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","434"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-06-01","2002-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","709"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-07-01","2002-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1297"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-08-01","2002-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","936"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-09-01","2002-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","778"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-10-01","2002-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","757"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-11-01","2002-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","548"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2002-12-01","2002-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","546"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","881"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","515"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","472"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","464"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","401"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","447"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","613"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","449"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","341"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-10-01","2003-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","420"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-11-01","2003-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","253"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2003-12-01","2003-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","372"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","269"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","165"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","235"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","225"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","396"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","580"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","532"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","682"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","909"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","688"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","557"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1050"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","999"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","715"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","538"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","261"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-05-01","2005-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","373"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-06-01","2005-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","495"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-07-01","2005-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","259"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-08-01","2005-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","416"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-09-01","2005-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","433"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-10-01","2005-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","503"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-11-01","2005-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","328"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2005-12-01","2005-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","360"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-01-01","2006-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","355"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-02-01","2006-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","366"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-03-01","2006-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","582"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-04-01","2006-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","510"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-05-01","2006-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","768"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-06-01","2006-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","632"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-07-01","2006-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","766"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-08-01","2006-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","810"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-09-01","2006-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","546"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-10-01","2006-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","552"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-11-01","2006-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","923"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2006-12-01","2006-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","994"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-01-01","2007-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1447"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-02-01","2007-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","833"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-03-01","2007-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","609"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-04-01","2007-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","512"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-05-01","2007-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","688"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-06-01","2007-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","556"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-07-01","2007-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","566"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-08-01","2007-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","575"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-09-01","2007-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","451"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-10-01","2007-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","440"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-11-01","2007-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","374"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2007-12-01","2007-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","388"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-01-01","2008-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","494"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-02-01","2008-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","369"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-03-01","2008-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","333"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-04-01","2008-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","450"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-05-01","2008-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","533"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-06-01","2008-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","395"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-07-01","2008-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","543"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-08-01","2008-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","494"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-09-01","2008-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","374"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-10-01","2008-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","432"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-11-01","2008-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","484"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2008-12-01","2008-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","545"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2009-01-01","2009-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3425"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","SELANGOR","MY-10","NA","NA","2009-02-01","2009-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2658"
